"","study.ID","ID","publication.year","data.year","exp.year","exp.length","disturbance","focus","technique","intervention","paradigm","hypothesis","pathway","plant.species","target.plant","measure.success","outcome","measured.factor","treatment","control","unit","Nsites","n.t","n.c","ntotalsamples","mean.t","mean.c","sd.t","sd.c","se.t","se.c","p","df","measure.dispersion","lat","long","continent","country","ecosystem","elevation","MAP","MAT","aridity.index","potential.evaporation (mm)","grazing","soil","notes"
"1674",167,167.2,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","seedling survivorship","seeding by drilling in 1995","no control","percent",1,10,10,240,65,NA,57.5,NA,NA,NA,0.1,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1675",167,167.2,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","seedling survivorship","seeding by broadcast in 1995","no control","percent",1,10,10,240,85,NA,85,NA,NA,NA,0.1,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1676",167,167.2,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","seedling survivorship","seeding by drilling in 1996","no control","percent",1,10,10,240,70,NA,60,NA,NA,NA,0.1,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1677",167,167.2,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","seedling survivorship","seeding by broadcast in 1996","no control","percent",1,10,10,240,165,NA,287.5,NA,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1678",167,167.2,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","seedling survivorship","seeding by drilling in 1997","no control","percent",1,10,10,240,32.5,NA,37.5,NA,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1679",167,167.3,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","native seedlings density","seeding by broadcast in 1994, 1994","no control","No m-2",1,10,10,240,239.62,NA,0.001,NA,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1680",167,167.3,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","native seedlings density","seeding by drilling in 1994, 1994","no control","No m-2",1,10,10,240,96.22,NA,0.001,NA,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1681",167,167.3,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","native seedlings density","seeding by broadcast in 1994, 1995","no control","No m-2",1,10,10,240,77.82,NA,0.001,NA,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1682",167,167.3,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","native seedlings density","seeding by drilling in 1994, 1995","no control","No m-2",1,10,10,240,17.92,NA,0.001,NA,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1683",167,167.3,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","native seedlings density","seeding by broadcast in 1995, 1995","no control","No m-2",1,10,10,240,75,NA,0.001,NA,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1684",167,167.3,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","native seedlings density","seeding by drilling in 1995, 1995","no control","No m-2",1,10,10,240,246.69,NA,0.001,NA,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1685",167,167.3,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","native seedlings density","seeding by broadcast in 1994, 1996","no control","No m-2",1,10,10,240,62.26,NA,0.001,NA,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1686",167,167.3,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","native seedlings density","seeding by drilling in 1994, 1996","no control","No m-2",1,10,10,240,13.68,NA,0.001,NA,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1687",167,167.3,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","native seedlings density","seeding by broadcast in 1995, 1996","no control","No m-2",1,10,10,240,30.19,NA,0.001,NA,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1688",167,167.3,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","native seedlings density","seeding by drilling in 1995, 1996","no control","No m-2",1,10,10,240,113.21,NA,0.001,NA,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1689",167,167.3,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","native seedlings density","seeding by broadcast in 1994, 1997","no control","No m-2",1,10,10,240,41.03,NA,0.001,NA,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1690",167,167.3,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","native seedlings density","seeding by drilling in 1994, 1997","no control","No m-2",1,10,10,240,17.45,NA,0.001,NA,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1691",167,167.3,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","native seedlings density","seeding by broadcast in 1995, 1997","no control","No m-2",1,10,10,240,27.83,NA,0.001,NA,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1692",167,167.3,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","native seedlings density","seeding by drilling in 1995, 1997","no control","No m-2",1,10,10,240,95.75,NA,0.001,NA,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1693",167,167.4,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","exotics cover","neighbor control, seeding, 1994","no neighbor control","percent",1,10,10,240,5.79,19.18,4.51,9.4,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1694",167,167.4,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","exotics cover","neighbor control, seeding, 1995","no neighbor control","percent",1,10,10,240,12.1,18.79,6.44,7.48,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1695",167,167.4,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","exotics cover","neighbor control, seeding, 1996","no neighbor control","percent",1,10,10,240,16.35,19.83,6.95,7.47,NA,NA,0.1,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1696",167,167.5,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","plant richness","neighbor control, seeding, 1994","no neighbor control","percent",1,10,10,240,4,8,1,2,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1697",167,167.5,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","plant richness","neighbor control, seeding, 1995","no neighbor control","percent",1,10,10,240,7,8,2,2,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1698",167,167.5,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","plant richness","neighbor control, seeding, 1996","no neighbor control","percent",1,10,10,240,8,9,2,2,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1699",167,167.6,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","soil moisture","neighbor control, mulch added, seeding in 1994","no neighbor control, mulch added, seeding","percent",1,10,10,240,16.5,13,0.001,0.001,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1700",167,167.6,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","soil moisture","neighbor control, mulch added, seeding in 1994","neighbor control, no mulch added, seeding","percent",1,10,10,240,13.8,12.9,0.001,0.001,NA,NA,0.1,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1701",167,167.6,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","soil moisture","seeding by broadcast in 1995","no seeding","percent",1,10,10,240,5.8,6.5,0.001,0.001,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1702",167,167.6,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","soil moisture","seeding by drilling in 1995","no seeding","percent",1,10,10,240,5.9,6.5,0.001,0.001,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1703",167,167.6,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","soil moisture","seeding by broadcast in 1996","no seeding","percent",1,10,10,240,5.2,6.2,0.001,0.001,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1704",167,167.6,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","soil moisture","seeding by drilling in 1996","no seeding","percent",1,10,10,240,5.8,6.2,0.001,0.001,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1705",167,167.7,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","available N","neighbor control, seeding in 1994","no neighbor control","mg kg-1",1,10,10,240,2.47,0.63,0.001,0.001,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1706",167,167.7,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","available N","neighbor control, seeding in 1995","no neighbor control","mg kg-1",1,10,10,240,2.43,1.24,0.001,0.001,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1707",167,167.7,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","available N","straw mulch addition","unmulched","mg kg-1",1,10,10,240,1.38,1.17,0.001,0.001,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1708",167,167.7,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","available N","sawdust mulch addition","unmulched","mg kg-1",1,10,10,240,1.53,2.85,0.001,0.001,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1709",167,167.7,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","available N","seeding by broadcast in 1996","no seeding","mg kg-1",1,10,10,240,2.45,0.94,0.001,0.001,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1710",167,167.7,2004,1994,1994,48,"agriculture","vegetation","seeding, mowing and herbicide, mulching (straw and sawdust)","vegetation","active","resource addition","seeding, neighbor control, mulch-gassland establishment","multiple grasses","multiple grasses","native grasslands","habitat","available N","seeding by drilling in 1996","no seeding","mg kg-1",1,10,10,240,1.12,0.94,0.001,0.001,NA,NA,0.05,239,"std.dev",49.18,-107.71,"North America","Canada","agriculture",1392,313,3,24.08,NA,NA,"resource addition",NA
"1711",170,170.1,2018,2016,2010,72,"grazing","vegetation, soil","grazing exclusion","grazing exclusion","passive","grazing exclusion","grazing exclusion","multiple grasses","multiple grasses","native grasslands","plants","plant biomass","grazed","ungrazed","g m-2",2,3,3,6,106.13,124.44,18.69,28.49,NA,NA,0.05,5,"std.dev",37.45,106.62,"Asia","China","steppe",1450,295.1,8.1,16.3,2136,"sheep","physicochemical properties",NA
"1712",170,170.2,2018,2016,2010,72,"grazing","vegetation, soil","grazing exclusion","grazing exclusion","passive","grazing exclusion","grazing exclusion","multiple grasses","multiple grasses","native grasslands","plants","plant richness","grazed","ungrazed",NA,2,3,3,6,10.73,13.73,1.58,1.87,NA,NA,0.05,5,"std.dev",37.45,106.62,"Asia","China","steppe",1450,295.1,8.1,16.3,2136,"sheep","physicochemical properties",NA
"1713",170,170.3,2018,2016,2010,72,"grazing","vegetation, soil","grazing exclusion","grazing exclusion","passive","grazing exclusion","grazing exclusion","multiple grasses","multiple grasses","native grasslands","plants","plant diversity","grazed","ungrazed","Shannon Wiener index",2,3,3,6,7.41,10.14,1.28,1.21,NA,NA,0.05,5,"std.dev",37.45,106.62,"Asia","China","steppe",1450,295.1,8.1,16.3,2136,"sheep","physicochemical properties",NA
"1714",179,179.1,2017,2014,2004,120,"grazing","vegetation","seeding and ripping","vegetation","active","shrubland restoration","shrubland restoration","multiple","multiple","native shrubland","plants","seeded plant abundance","mound zone","flat zone",NA,5,5,5,10,1.18,1.26,0.31,0.4,0.14,0.18,0.1,9,"std.error",-31.42,138.7,"Oceania","Australia","grassland",588,418.15,16.45,15.81,NA,"livestock","no",NA
"1715",179,179.1,2017,2014,2004,120,"grazing","vegetation","seeding and ripping","vegetation","active","shrubland restoration","shrubland restoration","multiple","multiple","native shrubland","plants","seeded plant abundance","furrow zone","flat zone",NA,5,5,5,10,1.55,1.26,0.49,0.4,0.22,0.18,0.05,9,"std.error",-31.42,138.7,"Oceania","Australia","grassland",588,418.15,16.45,15.81,NA,"livestock","no",NA
"1716",179,179.2,2017,2014,2004,120,"grazing","vegetation","seeding and ripping","vegetation","active","shrubland restoration","shrubland restoration","multiple","multiple","native shrubland","plants","seeded plant cover","mound zone","flat zone",NA,5,5,5,10,5.88,5.88,3.29,2.46,1.47,1.1,0.1,9,"std.error",-31.42,138.7,"Oceania","Australia","grassland",588,418.15,16.45,15.81,NA,"livestock","no",NA
"1717",179,179.2,2017,2014,2004,120,"grazing","vegetation","seeding and ripping","vegetation","active","shrubland restoration","shrubland restoration","multiple","multiple","native shrubland","plants","seeded plant cover","furrow zone","flat zone",NA,5,5,5,10,11.03,5.88,1.63,2.46,0.73,1.1,0.05,9,"std.error",-31.42,138.7,"Oceania","Australia","grassland",588,418.15,16.45,15.81,NA,"livestock","no",NA
"1718",179,179.3,2017,2014,2004,120,"grazing","vegetation","seeding and ripping","vegetation","active","shrubland restoration","shrubland restoration","multiple","multiple","native shrubland","plants","annuals abundance","mound zone","flat zone",NA,5,5,5,10,1.14,2.28,0.47,0.4,0.21,0.18,0.05,9,"std.error",-31.42,138.7,"Oceania","Australia","grassland",588,418.15,16.45,15.81,NA,"livestock","no",NA
"1719",179,179.3,2017,2014,2004,120,"grazing","vegetation","seeding and ripping","vegetation","active","shrubland restoration","shrubland restoration","multiple","multiple","native shrubland","plants","annuals abundance","furrow zone","flat zone",NA,5,5,5,10,2.18,2.28,0.29,0.4,0.13,0.18,0.1,9,"std.error",-31.42,138.7,"Oceania","Australia","grassland",588,418.15,16.45,15.81,NA,"livestock","no",NA
"1720",179,179.4,2017,2014,2004,120,"grazing","vegetation","seeding and ripping","vegetation","active","shrubland restoration","shrubland restoration","multiple","multiple","native shrubland","plants","annual wild plant cover","mound zone","flat zone",NA,5,5,5,10,3.12,5.71,0.92,0.8,0.41,0.36,0.05,9,"std.error",-31.42,138.7,"Oceania","Australia","grassland",588,418.15,16.45,15.81,NA,"livestock","no",NA
"1721",179,179.4,2017,2014,2004,120,"grazing","vegetation","seeding and ripping","vegetation","active","shrubland restoration","shrubland restoration","multiple","multiple","native shrubland","plants","annual wild plant cover","furrow zone","flat zone",NA,5,5,5,10,5.4,5.71,0.98,0.8,0.44,0.36,0.1,9,"std.error",-31.42,138.7,"Oceania","Australia","grassland",588,418.15,16.45,15.81,NA,"livestock","no",NA
"1722",179,179.5,2017,2014,2004,120,"grazing","vegetation","seeding and ripping","vegetation","active","shrubland restoration","shrubland restoration","multiple","multiple","native shrubland","plants","perennials abundance","mound zone","flat zone",NA,5,5,5,10,1.04,1.19,0.29,0.34,0.13,0.15,0.1,9,"std.error",-31.42,138.7,"Oceania","Australia","grassland",588,418.15,16.45,15.81,NA,"livestock","no",NA
"1723",179,179.5,2017,2014,2004,120,"grazing","vegetation","seeding and ripping","vegetation","active","shrubland restoration","shrubland restoration","multiple","multiple","native shrubland","plants","perennials abundance","furrow zone","flat zone",NA,5,5,5,10,1.45,1.19,0.45,0.34,0.2,0.15,0.05,9,"std.error",-31.42,138.7,"Oceania","Australia","grassland",588,418.15,16.45,15.81,NA,"livestock","no",NA
"1724",179,179.6,2017,2014,2004,120,"grazing","vegetation","seeding and ripping","vegetation","active","shrubland restoration","shrubland restoration","multiple","multiple","native shrubland","plants","perennials cover","mound zone","flat zone",NA,5,5,5,10,4.21,4.67,1.21,1.05,0.54,0.47,0.1,9,"std.error",-31.42,138.7,"Oceania","Australia","grassland",588,418.15,16.45,15.81,NA,"livestock","no",NA
"1725",179,179.6,2017,2014,2004,120,"grazing","vegetation","seeding and ripping","vegetation","active","shrubland restoration","shrubland restoration","multiple","multiple","native shrubland","plants","perennials cover","furrow zone","flat zone",NA,5,5,5,10,5.71,4.67,1.27,1.05,0.57,0.47,0.05,9,"std.error",-31.42,138.7,"Oceania","Australia","grassland",588,418.15,16.45,15.81,NA,"livestock","no",NA
"1726",188,188.1,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","bare ground","young fields, less than 40 years of restoration","no control","percent",7,3,NA,7,43.4,NA,22.91,NA,NA,NA,0.1,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1727",188,188.1,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","bare ground","old fields, more than 40 years of restoration","no control","percent",7,3,NA,7,33.84,NA,18.5,NA,NA,NA,0.1,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1728",188,188.101,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","patch area index","young fields, less than 40 years of restoration","no control",NA,7,3,NA,7,0.03,NA,0.01,NA,NA,NA,0.05,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1729",188,188.101,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","patch area index","old fields, more than 40 years of restoration","no control",NA,7,3,NA,7,0.28,NA,0.27,NA,NA,NA,0.05,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1730",188,188.11,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","interpatch length","young fields, less than 40 years of restoration","no control","m",7,3,NA,7,11.13,NA,6.96,NA,NA,NA,0.05,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1731",188,188.11,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","interpatch length","old fields, more than 40 years of restoration","no control","m",7,3,NA,7,4.05,NA,1.88,NA,NA,NA,0.05,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1732",188,188.12,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","stability index","young fields, less than 40 years of restoration","no control",NA,7,3,NA,7,53.23,NA,6.29,NA,NA,NA,0.1,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1733",188,188.12,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","stability index","old fields, more than 40 years of restoration","no control",NA,7,3,NA,7,49.59,NA,2.67,NA,NA,NA,0.1,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1734",188,188.13,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","infiltration index","young fields, less than 40 years of restoration","no control",NA,7,3,NA,7,31.33,NA,4.88,NA,NA,NA,0.1,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1735",188,188.13,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","infiltration index","old fields, more than 40 years of restoration","no control",NA,7,3,NA,7,37.42,NA,7.95,NA,NA,NA,0.1,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
